0.14676377,0.14838928,0.14695816,0.14479855,0.14607244,0.14577536,0.14542653,0.14635543,0.14577881,0.14692315,0.14684448,0.15126783,0.14657574,0.14761349,0.14943516,0.14984576,0.14602122,0.15420658,0.14670309,0.14424729,0.14631404,0.14975710,0.14579641,0.14605065,0.14696535,0.14669958,0.14640782,0.14877884,0.14616341,0.14675744,0.15461775,0.15393795,0.16075554,0.15526805,0.14827283,0.14718532,0.14564885,0.14630146,0.14691505,0.14603045,0.14676848,0.14720237,0.14662463,0.14605039,0.14733929,0.14646053,0.14778133,0.14767008,0.14480113,0.14768137,0.14766830,0.14668120,0.14614204,0.14651510,0.14755159,0.14781840,0.14653947,0.14615537,0.14828894,0.14990000
0.14819234,0.14983736,0.14854536,0.14654969,0.14761742,0.14731847,0.14687005,0.14789176,0.14757894,0.14869571,0.14857811,0.15265241,0.14840637,0.14923816,0.15112822,0.15150578,0.14774597,0.15590385,0.14855126,0.14625950,0.14770166,0.15133429,0.14746729,0.14773938,0.14878163,0.14856140,0.14800419,0.15013729,0.14745494,0.14849255,0.15600376,0.15554600,0.16197489,0.15661203,0.14977384,0.14862416,0.14721873,0.14778101,0.14804459,0.14775970,0.14826194,0.14863227,0.14844652,0.14767925,0.14894703,0.14814544,0.14944885,0.14934749,0.14639350,0.14924793,0.14937600,0.14844595,0.14782061,0.14816722,0.14930079,0.14922951,0.14821044,0.14801383,0.15019365,0.15136986
0.14993675,0.15158495,0.15018934,0.14835769,0.14930642,0.14898545,0.14855663,0.14939501,0.14937908,0.15064053,0.15060064,0.15445295,0.15046390,0.15131135,0.15280882,0.15342077,0.14948525,0.15757368,0.15060678,0.14843670,0.14933477,0.15313312,0.14948330,0.14994563,0.15084154,0.15048659,0.15004953,0.15143532,0.14910237,0.15051149,0.15760854,0.15710878,0.16357574,0.15804877,0.15152480,0.15009546,0.14905418,0.14975008,0.14988131,0.14941644,0.14980421,0.15050414,0.15013789,0.14958003,0.15056906,0.15014058,0.15118890,0.15093598,0.14828471,0.15111974,0.15138603,0.15005514,0.14951541,0.15007376,0.15108281,0.15140888,0.15021981,0.14956939,0.15238480,0.15263575
0.15237287,0.15398000,0.15260332,0.15065204,0.15173537,0.15127096,0.15064365,0.15160200,0.15148449,0.15308736,0.15275653,0.15673351,0.15306039,0.15404717,0.15524183,0.15571437,0.15186236,0.15999346,0.15318468,0.15087082,0.15159519,0.15525664,0.15208531,0.15252784,0.15320102,0.15299457,0.15258932,0.15369229,0.15152512,0.15311656,0.15989529,0.15915969,0.16559568,0.16030388,0.15392347,0.15217507,0.15160779,0.15216940,0.15241717,0.15151976,0.15231204,0.15277770,0.15246473,0.15209693,0.15307879,0.15263550,0.15364761,0.15301396,0.15068758,0.15365804,0.15403151,0.15233816,0.15213890,0.15256866,0.15350221,0.15370381,0.15288697,0.15168436,0.15468579,0.15502071
0.15505019,0.15672449,0.15516948,0.15389796,0.15478406,0.15403048,0.15343865,0.15414952,0.15404263,0.15572263,0.15554445,0.15931617,0.15577819,0.15707505,0.15824048,0.15854927,0.15461165,0.16257944,0.15617123,0.15358167,0.15432785,0.15792168,0.15496240,0.15541606,0.15581160,0.15581721,0.15521388,0.15636487,0.15425121,0.15564246,0.16237430,0.16179469,0.16816074,0.16283523,0.15675666,0.15473185,0.15450434,0.15509430,0.15517350,0.15443210,0.15516451,0.15538406,0.15543121,0.15498428,0.15614403,0.15551692,0.15643067,0.15586515,0.15355927,0.15639634,0.15647790,0.15508654,0.15524871,0.15545672,0.15630781,0.15630129,0.15586586,0.15475505,0.15748106,0.15828463
0.15798803,0.15945045,0.15782759,0.15703056,0.15800630,0.15701670,0.15660972,0.15659428,0.15699522,0.15839832,0.15900812,0.16203030,0.15863884,0.15977808,0.16127266,0.16137781,0.15779110,0.16554318,0.15941248,0.15659070,0.15721436,0.16093952,0.15812658,0.15876806,0.15904308,0.15865457,0.15816828,0.15879217,0.15687839,0.15828312,0.16472187,0.16448684,0.17103323,0.16538028,0.15957749,0.15751524,0.15732705,0.15841234,0.15826442,0.15771176,0.15826078,0.15848077,0.15854356,0.15797090,0.15935677,0.15856474,0.15935509,0.15908862,0.15656794,0.15945109,0.15943181,0.15819381,0.15824572,0.15838338,0.15916633,0.15968633,0.15891852,0.15790103,0.16060450,0.16113787
0.16080862,0.16258834,0.16063266,0.16005217,0.16099308,0.16016326,0.15958395,0.15946007,0.16005279,0.16149013,0.16250566,0.16517691,0.16200801,0.16297579,0.16434638,0.16442748,0.16126128,0.16909175,0.16297854,0.15998055,0.16027593,0.16370211,0.16127725,0.16195971,0.16234839,0.16180126,0.16148664,0.16159220,0.15957149,0.16149590,0.16755297,0.16721208,0.17398819,0.16839110,0.16258405,0.16044625,0.16030722,0.16139801,0.16132559,0.16096784,0.16173481,0.16170336,0.16139183,0.16101926,0.16256476,0.16176044,0.16265580,0.16247462,0.15995326,0.16260094,0.16291714,0.16158238,0.16143052,0.16167750,0.16240968,0.16412230,0.16214520,0.16096136,0.16381921,0.16412424
0.16379976,0.16593386,0.16359815,0.16308226,0.16398180,0.16324109,0.16265602,0.16260764,0.16313531,0.16486736,0.16568886,0.16855262,0.16524641,0.16626585,0.16750205,0.16793973,0.16436543,0.17235380,0.16640028,0.16328794,0.16360174,0.16665097,0.16454360,0.16510028,0.16526074,0.16499959,0.16501717,0.16504653,0.16268070,0.16474836,0.17043585,0.17000140,0.17663634,0.17154381,0.16590841,0.16331729,0.16372583,0.16444201,0.16444630,0.16410043,0.16495523,0.16488119,0.16445521,0.16456143,0.16575485,0.16518221,0.16613999,0.16584921,0.16359526,0.16569572,0.16619576,0.16481116,0.16466577,0.16517714,0.16571517,0.16691543,0.16536158,0.16416888,0.16722435,0.16733844
0.16724956,0.16909325,0.16701043,0.16633527,0.16726678,0.16648877,0.16587359,0.16590325,0.16643724,0.16823104,0.16902089,0.17184749,0.16839876,0.16962222,0.17067886,0.17137263,0.16781858,0.17530678,0.16986896,0.16652279,0.16701586,0.16991443,0.16823656,0.16858167,0.16864978,0.16824539,0.16856429,0.16848731,0.16575890,0.16810909,0.17340051,0.17307848,0.17953531,0.17441312,0.16899770,0.16650393,0.16721893,0.16815472,0.16781372,0.16742448,0.16817042,0.16840854,0.16806628,0.16811739,0.16915070,0.16843004,0.16959345,0.16914148,0.16698820,0.16932107,0.16962615,0.16803786,0.16799195,0.16864545,0.16931829,0.16936481,0.16894937,0.16765840,0.17053373,0.17052116
0.17081176,0.17239712,0.17038240,0.17005585,0.17046895,0.16994222,0.16915049,0.16940436,0.16976357,0.17155278,0.17219043,0.17511167,0.17167036,0.17315227,0.17399559,0.17482557,0.17127137,0.17830975,0.17353374,0.17014887,0.17048818,0.17326529,0.17163073,0.17195843,0.17232377,0.17161534,0.17188355,0.17149301,0.16922733,0.17165660,0.17670182,0.17633235,0.18272894,0.17743542,0.17201291,0.16995769,0.17052101,0.17195921,0.17125542,0.17123499,0.17160897,0.17179268,0.17156998,0.17165266,0.17290883,0.17170151,0.17304587,0.17288775,0.17026325,0.17274268,0.17324748,0.17134544,0.17129606,0.17204515,0.17308803,0.17279817,0.17254414,0.17139745,0.17411865,0.17390252
0.17431873,0.17571468,0.17358774,0.17335174,0.17387115,0.17326747,0.17253948,0.17287728,0.17319296,0.17515804,0.17549175,0.17838754,0.17518068,0.17650369,0.17767891,0.17826927,0.17441281,0.18176557,0.17726916,0.17377881,0.17403488,0.17681169,0.17506800,0.17535997,0.17599890,0.17528775,0.17536972,0.17455114,0.17304173,0.17518980,0.18025154,0.17939502,0.18577759,0.18070043,0.17575860,0.17348225,0.17405847,0.17570851,0.17494224,0.17494177,0.17523764,0.17522786,0.17538417,0.17514844,0.17673872,0.17527818,0.17651036,0.17659139,0.17384585,0.17598638,0.17692460,0.17515993,0.17495209,0.17571378,0.17668501,0.17616409,0.17612117,0.17503035,0.17795246,0.17746947
0.17791360,0.17949055,0.17743357,0.17713987,0.17782511,0.17727538,0.17656226,0.17669717,0.17728152,0.17911470,0.17957075,0.18212165,0.17956964,0.18034122,0.18174540,0.18210416,0.17846133,0.18569979,0.18116727,0.17781757,0.17783134,0.18067480,0.17898954,0.17948361,0.18021316,0.17929370,0.17938241,0.17830023,0.17699353,0.17887612,0.18387254,0.18316145,0.18926100,0.18443402,0.17964883,0.17715311,0.17797664,0.17945071,0.17913806,0.17894546,0.17933215,0.17928180,0.17956864,0.17907564,0.18078442,0.17937785,0.18039588,0.18043276,0.17803830,0.18008086,0.18118859,0.17921471,0.17908729,0.17965286,0.18048807,0.18018664,0.18015692,0.17909241,0.18223726,0.18150519
0.18209116,0.18378728,0.18177611,0.18196762,0.18211069,0.18190913,0.18110002,0.18143292,0.18165839,0.18332048,0.18394771,0.18658881,0.18418688,0.18476805,0.18609104,0.18641722,0.18301797,0.18987649,0.18556292,0.18234924,0.18215423,0.18511503,0.18337602,0.18406688,0.18479133,0.18356908,0.18371159,0.18271465,0.18134191,0.18330716,0.18722768,0.18720411,0.19325292,0.18833744,0.18359038,0.18126341,0.18197386,0.18386135,0.18353766,0.18316337,0.18361783,0.18387323,0.18373098,0.18385490,0.18521339,0.18388587,0.18466527,0.18482321,0.18222070,0.18450475,0.18562355,0.18331902,0.18333545,0.18394027,0.18478938,0.18453382,0.18441433,0.18364564,0.18690235,0.18600047
0.18670716,0.18850149,0.18641310,0.18663773,0.18697398,0.18656089,0.18597331,0.18668179,0.18609131,0.18821338,0.18876375,0.19142148,0.18879990,0.18961213,0.19096363,0.19106346,0.18762353,0.19441552,0.19039916,0.18725226,0.18688363,0.18982709,0.18822858,0.18887129,0.18945451,0.18844783,0.18858755,0.18716177,0.18593742,0.18803409,0.19167047,0.19151148,0.19758653,0.19252283,0.18805503,0.18609194,0.18655554,0.18865502,0.18791896,0.18756981,0.18806779,0.18839033,0.18837555,0.18869034,0.18978735,0.18839231,0.18935196,0.18939409,0.18684878,0.18915877,0.19001133,0.18789834,0.18805195,0.18858217,0.18940250,0.18934745,0.18902984,0.18835850,0.19164422,0.19093925
0.19197200,0.19357544,0.19160546,0.19156334,0.19234096,0.19150725,0.19109157,0.19188234,0.19120455,0.19348540,0.19389758,0.19629732,0.19368783,0.19470611,0.19586022,0.19595099,0.19258310,0.19936764,0.19551015,0.19240837,0.19196140,0.19459418,0.19330238,0.19374500,0.19441445,0.19351826,0.19379756,0.19179400,0.19072206,0.19292458,0.19657244,0.19637792,0.20234455,0.19745377,0.19311120,0.19136607,0.19176528,0.19361581,0.19254690,0.19257946,0.19321479,0.19327528,0.19339797,0.19345040,0.19438781,0.19337797,0.19437511,0.19446993,0.19198396,0.19419421,0.19496903,0.19271217,0.19298915,0.19347689,0.19440749,0.19448909,0.19398843,0.19322412,0.19667728,0.19588170
0.19700805,0.19856573,0.19681510,0.19667030,0.19735487,0.19647602,0.19594402,0.19690088,0.19639592,0.19850356,0.19870961,0.20124551,0.19854585,0.19978124,0.20023440,0.20102531,0.19744340,0.20434956,0.20019871,0.19720771,0.19688358,0.19953552,0.19804820,0.19836347,0.19915923,0.19851411,0.19882614,0.19683974,0.19548669,0.19783967,0.20113078,0.20098798,0.20735693,0.20227412,0.19812517,0.19641906,0.19692269,0.19863618,0.19749543,0.19759725,0.19796458,0.19872455,0.19818974,0.19825553,0.19923295,0.19841888,0.19917526,0.19935476,0.19710857,0.19912123,0.19994653,0.19760957,0.19782059,0.19835053,0.19947370,0.19975029,0.19892935,0.19801116,0.20125427,0.20056740
0.20137323,0.20298583,0.20129332,0.20078725,0.20180521,0.20096952,0.20021935,0.20119512,0.20070565,0.20308133,0.20283257,0.20560068,0.20275687,0.20407752,0.20422781,0.20551345,0.20180881,0.20865719,0.20390495,0.20126464,0.20135116,0.20402249,0.20221817,0.20266183,0.20326961,0.20271841,0.20320358,0.20194714,0.20018613,0.20223231,0.20562171,0.20530912,0.21184420,0.20669391,0.20252757,0.20105454,0.20106286,0.20305540,0.20236454,0.20211592,0.20219740,0.20315249,0.20273727,0.20256991,0.20381201,0.20290694,0.20365158,0.20360453,0.20171537,0.20341721,0.20423349,0.20236574,0.20237210,0.20252184,0.20395477,0.20412536,0.20321466,0.20267788,0.20496959,0.20483031
0.20544199,0.20667132,0.20476981,0.20377435,0.20543974,0.20459077,0.20382625,0.20499060,0.20450886,0.20617295,0.20634690,0.20911425,0.20629787,0.20742025,0.20753433,0.20908545,0.20540457,0.21199950,0.20698902,0.20441736,0.20505880,0.20773738,0.20544564,0.20586267,0.20664009,0.20604782,0.20646450,0.20591335,0.20433165,0.20596812,0.20950160,0.20916591,0.21556161,0.21051689,0.20631068,0.20513183,0.20452048,0.20659487,0.20639854,0.20555957,0.20609240,0.20663459,0.20620954,0.20610217,0.20753873,0.20657722,0.20730508,0.20729817,0.20524797,0.20700550,0.20780374,0.20593090,0.20615465,0.20623018,0.20777398,0.20738633,0.20681236,0.20649573,0.20817555,0.20816702
0.20847976,0.20926126,0.20756388,0.20615834,0.20782969,0.20734075,0.20663845,0.20808619,0.20743708,0.20846838,0.20931679,0.21185423,0.20916408,0.21013505,0.21031676,0.21186641,0.20834905,0.21472803,0.20918528,0.20700768,0.20787940,0.21043638,0.20779126,0.20829260,0.20919351,0.20882667,0.20881687,0.20906402,0.20778121,0.20860100,0.21247332,0.21227884,0.21833510,0.21327677,0.20929155,0.20811914,0.20750900,0.20921904,0.20914113,0.20823283,0.20893958,0.20948413,0.20876038,0.20877681,0.21024154,0.20923280,0.21006966,0.21017816,0.20797901,0.21003021,0.21067021,0.20868509,0.20880185,0.20918736,0.21060487,0.20984443,0.20965756,0.20901132,0.21069928,0.21061841
0.20995206,0.21107302,0.20948766,0.20789184,0.20951398,0.20908288,0.20862008,0.20989079,0.20903643,0.21067240,0.21092907,0.21359770,0.21074461,0.21179050,0.21219146,0.21360895,0.21009994,0.21675172,0.21066232,0.20881135,0.20984488,0.21235331,0.20961074,0.21000244,0.21094523,0.21035573,0.21020466,0.21122152,0.20980780,0.21018144,0.21468826,0.21414446,0.21991085,0.21504206,0.21109128,0.21014815,0.20937520,0.21090252,0.21077959,0.20999075,0.21077846,0.21133421,0.21087094,0.21051126,0.21160714,0.21073777,0.21172630,0.21208259,0.20957634,0.21174802,0.21247858,0.21056852,0.21060901,0.21099710,0.21204003,0.21121980,0.21133835,0.21064767,0.21219855,0.21249037
0.21048563,0.21192467,0.21028201,0.20859328,0.21027816,0.20979804,0.20923761,0.21066173,0.20994167,0.21135086,0.21122405,0.21417375,0.21126080,0.21213821,0.21278298,0.21405168,0.21044201,0.21704113,0.21099663,0.20938360,0.21032797,0.21328834,0.21018349,0.21032180,0.21140639,0.21083654,0.21080445,0.21168874,0.21003164,0.21030464,0.21530350,0.21471198,0.22038985,0.21555080,0.21151151,0.21075244,0.20976479,0.21138873,0.21105313,0.21034485,0.21135364,0.21180983,0.21120069,0.21078355,0.21183260,0.21110568,0.21219668,0.21238857,0.20980548,0.21178482,0.21293346,0.21101228,0.21094462,0.21142267,0.21221220,0.21171923,0.21170485,0.21102427,0.21263621,0.21325955
0.21003833,0.21151447,0.20993586,0.20833609,0.20982299,0.20950461,0.20892358,0.21019778,0.20976642,0.21094899,0.21080224,0.21350225,0.21076342,0.21146716,0.21236117,0.21343986,0.21008562,0.21598224,0.21055037,0.20908102,0.20972256,0.21252454,0.20968024,0.20982036,0.21072428,0.21059681,0.21048327,0.21101818,0.20953713,0.20945229,0.21452997,0.21399814,0.21981818,0.21489089,0.21105470,0.21009844,0.20919146,0.21075307,0.21041559,0.20959207,0.21058416,0.21100946,0.21029136,0.21008910,0.21124344,0.21048456,0.21181600,0.21153799,0.20897738,0.21111971,0.21233110,0.21027561,0.21006568,0.21067902,0.21142663,0.21117485,0.21119751,0.21032456,0.21204966,0.21279612
0.20908399,0.21054793,0.20922780,0.20755081,0.20907908,0.20869951,0.20827981,0.20920320,0.20878752,0.21016360,0.20982008,0.21237373,0.20969810,0.21033924,0.21132140,0.21239212,0.20923434,0.21494131,0.20995972,0.20860382,0.20888137,0.21150761,0.20890886,0.20933346,0.20999063,0.20966717,0.20963578,0.20986216,0.20848235,0.20860469,0.21329032,0.21263298,0.21832829,0.21412516,0.20997460,0.20922023,0.20813379,0.20957242,0.20949818,0.20858081,0.20931879,0.21001071,0.20930992,0.20926610,0.21035464,0.20946957,0.21061796,0.21039068,0.20787159,0.21021210,0.21126215,0.20904407,0.20912732,0.20972461,0.21023731,0.21013220,0.21018359,0.20926538,0.21127542,0.21190487
0.20871226,0.20960837,0.20850290,0.20703617,0.20846101,0.20761660,0.20756071,0.20874601,0.20796530,0.20971013,0.20915604,0.21150022,0.20889016,0.20962007,0.21064434,0.21169947,0.20842162,0.21410395,0.20939309,0.20838230,0.20812065,0.21097160,0.20829881,0.20912799,0.20953986,0.20902291,0.20926421,0.20879604,0.20750366,0.20818444,0.21247678,0.21160859,0.21680886,0.21338417,0.20900014,0.20812939,0.20725599,0.20873399,0.20854940,0.20767492,0.20847346,0.20920683,0.20882072,0.20851826,0.20972841,0.20866373,0.20969977,0.20972261,0.20715024,0.20931350,0.21022871,0.20829845,0.20834588,0.20876234,0.20931463,0.20923133,0.20913507,0.20835202,0.21087381,0.21122471
0.20876763,0.20935548,0.20823848,0.20686862,0.20838094,0.20748836,0.20752042,0.20894348,0.20783888,0.21005387,0.20937590,0.21123461,0.20882920,0.20972205,0.21089243,0.21178436,0.20836696,0.21363555,0.20973544,0.20857561,0.20800417,0.21096533,0.20842904,0.20907910,0.20939180,0.20909820,0.20926429,0.20852654,0.20748901,0.20825256,0.21268301,0.21141973,0.21641513,0.21296682,0.20881617,0.20748035,0.20703474,0.20868452,0.20823328,0.20759600,0.20815253,0.20882968,0.20866378,0.20826382,0.20924170,0.20845092,0.20941575,0.20948160,0.20693589,0.20881222,0.20996015,0.20791860,0.20818351,0.20832326,0.20915202,0.20879342,0.20887965,0.20813154,0.21106608,0.21122988
0.20926798,0.20986091,0.20895813,0.20754705,0.20915257,0.20841012,0.20804495,0.20939684,0.20851287,0.21079368,0.21006766,0.21191445,0.20978268,0.21054311,0.21153723,0.21234928,0.20916260,0.21424599,0.21080034,0.20928886,0.20878734,0.21164230,0.20929145,0.20981130,0.21020572,0.20964803,0.20994714,0.20869327,0.20842299,0.20880289,0.21303393,0.21217115,0.21688406,0.21347126,0.20933367,0.20795953,0.20750922,0.20904228,0.20859473,0.20825081,0.20857186,0.20927259,0.20895931,0.20881935,0.20975657,0.20911012,0.20972445,0.20972525,0.20738288,0.20937474,0.21064922,0.20830166,0.20863685,0.20868047,0.20983101,0.20941782,0.20932461,0.20847859,0.21194616,0.21196942
0.21011336,0.21073432,0.21007252,0.20896700,0.21026792,0.20919294,0.20872613,0.21020790,0.20932669,0.21171891,0.21104992,0.21314606,0.21101772,0.21162292,0.21269256,0.21323649,0.21025521,0.21515910,0.21195423,0.21004438,0.20977362,0.21261965,0.21051928,0.21112874,0.21179233,0.21069982,0.21085037,0.20955610,0.20931777,0.20985127,0.21361506,0.21304111,0.21760454,0.21426173,0.21013722,0.20905783,0.20863290,0.20986762,0.20956800,0.20875792,0.20949077,0.21030652,0.20973772,0.20984121,0.21094112,0.20988686,0.21068649,0.21071293,0.20834455,0.21048796,0.21166606,0.20949017,0.20952684,0.20946725,0.21046410,0.21095705,0.21018460,0.20945068,0.21298853,0.21310342
0.21102669,0.21145474,0.21071854,0.21009275,0.21107022,0.21004556,0.20958710,0.21109245,0.21005902,0.21254780,0.21206841,0.21381433,0.21178853,0.21240164,0.21389863,0.21384209,0.21103101,0.21543594,0.21294579,0.21073864,0.21030698,0.21327514,0.21145778,0.21207738,0.21289882,0.21181553,0.21180068,0.21018985,0.20988875,0.21060731,0.21444130,0.21356430,0.21825443,0.21490591,0.21057235,0.20970075,0.20939104,0.21085602,0.21047426,0.20952477,0.21010707,0.21112257,0.21047986,0.21037091,0.21159080,0.21050751,0.21153957,0.21155173,0.20901850,0.21116225,0.21236850,0.21027027,0.21025424,0.21018133,0.21090258,0.21163166,0.21090465,0.21035795,0.21381423,0.21423169
0.21124062,0.21171442,0.21088193,0.21014936,0.21131656,0.21054760,0.21010682,0.21141025,0.21030836,0.21301374,0.21229793,0.21368703,0.21193681,0.21251816,0.21416492,0.21407406,0.21117959,0.21578045,0.21325970,0.21137972,0.21052041,0.21341035,0.21179322,0.21248759,0.21301894,0.21211461,0.21236025,0.21016447,0.21009846,0.21096215,0.21471012,0.21366231,0.21819680,0.21516126,0.21052758,0.20974107,0.20952976,0.21121781,0.21046939,0.20989123,0.20999472,0.21122697,0.21057363,0.21054898,0.21177510,0.21097271,0.21151177,0.21178251,0.20917745,0.21138348,0.21238274,0.21008468,0.21031125,0.21030437,0.21117204,0.21141288,0.21103190,0.21065755,0.21422491,0.21449278
